gold_id,latitude,longitude
Go0685480,46.121297,-123.269816
Go0685481,46.121531,-123.271207
Go0685482,44.588305,128.194052
Go0685483,44.587743,-123.193438
Go0685484,44.587955,-123.193022
Go0685485,46.121135,-123.269376
Go0685486,46.12132,-123.269603
Go0685487,46.121204,-123.271338
Go0685488,44.588056,-123.194069
Go0685489,44.587994,-123.192874
Go0685490,46.121579,-123.269208
Go0685491,46.121497,-123.269638
Go0685492,46.121012,-123.271438
Go0685493,44.588219,-123.193899
Go0685494,44.587442,-123.193709
Go0685495,44.588254,-123.193143
Go0685496,46.121225,-123.270853
Go0685497,46.121406,-123.270107
Go0685498,46.121531,-123.271098
Go0685499,44.588251,-123.194029
Go0685500,44.587593,-123.193547
Go0685501,44.588007,-123.192696
Go0685502,46.12116,-123.270413
Go0685503,46.121622,-123.271675
Go0685504,44.587688,-123.193613
Go0685505,44.588158,-123.192616
Go0685506,46.121171,-123.269419
Go0685507,44.588071,-123.1939784
Go0685508,46.12162,-123.269023
Go0685509,46.120901,-123.269789
Go0685510,46.121108,-123.269142
Go0685511,46.121233,-123.270148
Go0685512,46.121352,-123.270987
Go0685513,44.588192,-123.19405
Go0685514,44.588185,-123.192616
Go0685515,44.58745,-123.193254
Go0685516,44.587953,-123.192965
Go0685517,46.121285,-123.269504
Go0685518,46.121439,-123.270375
Go0685519,46.121521,-123.27199
Go0685520,44.588162,-123.19393
Go0685521,44.587532,-123.193385
Go0685522,44.588348,-123.19403
Go0685523,44.587826,-123.193839
Go0685524,44.588067,-123.193099
Go0685525,46.121006,-123.270477
Go0685526,44.588286,-123.194027
Go0685527,44.587646,-123.193454
Go0685528,48.5733167,13.47235
Go0685529,48.5744,13.47396666
Go0685530,47.971592,12.889386
Go0685531,48.1178885,13.6983734
Go0685532,47.9683304,13.6998207
Go0685533,47.914518,12.954952
Go0685534,48.5778167,13.4737166
Go0685539,47.8158723,13.0619485
Go0685540,48.001,13.65
Go0685541,48.0675418,12.9810095
Go0685542,48.001067,13.732363
Go0685544,47.5949409,13.6517616
Go0685545,45.649526,13.776818
Go0685546,45.649526,13.776818
Go0685547,45.649526,13.776818
Go0685578,33.5162,-90.1795
Go0685756,33.5162,-90.1795
Go0685757,24.662,92.73
Go0690792,38.715841,-9.186254
Go0690807,46.5942,46.5952
Go0690808,32.02542,76.7038
Go0690809,37.59,127.05
Go0690810,37.59,127.05
Go0690811,37.59,127.05
Go0690812,47.920563,12.959348
Go0690813,41.711987,8.828511
Go0690814,42.099949,8.714131
Go0690815,41.655501,8.981233
Go0690816,41.655501,8.981233
Go0690817,47.920563,12.959348
Go0690863,6.5483694,3.1191487
Go0690866,-40.0793,175.3793
Go0691038,29.9452,77.5448
Go0691040,-40.0722,175.3792
Go0691041,-40.3563,175.6112
Go0691227,40.9046,-75.3863
Go0691228,38.89966,-104.69988
Go0691229,45.428055,-75.525
Go0691230,40.05122,-75.377228
Go0691231,40.9046,-75.3863
Go0691232,42.93382,-78.6456
Go0691233,44.85048,-92.624557
Go0691234,34.056389,-118.445
Go0691235,40.004749,-83.010872
Go0691236,39.999443,-83.023888
Go0691237,40.446415,-79.954353
Go0691238,40.4458,-79.9569
Go0691239,40.050987,-75.377556
Go0691240,45.424732,-75.66955
Go0691241,39.932526,-83.267517
Go0691242,39.997,-83.009
Go0691243,31.549631,-97.112999
Go0691244,36.1699,-115.1398
Go0691245,41.554169,-72.959724
Go0691246,40.452728,-79.9437
Go0691247,36.986942,-86.454445
Go0691248,40.44122,-79.95544
Go0691249,42.33,-72.64
Go0691250,40.445278,-79.953056
Go0691251,36.981342,-86.456436
Go0691252,39.996704,-83.015137
Go0691253,21.3265,-157.8024
Go0691254,40.003952,-83.012993
Go0691255,39.41364,-84.06948
Go0691256,45.38592,-75.705086
Go0691257,40.005577,-83.010254
Go0691258,40.445,-79.95472
Go0691259,39.8628,-75.3715
Go0691260,39.9121,-83.0508
Go0691261,40.444179,-79.952241
Go0691262,40.813141,-73.604668
Go0691263,40.4417,-79.9512
Go0691264,44.8506,-92.6247
Go0691265,29.394444,-90.278893
Go0691266,40.49139,-80.15889
Go0691267,42.93382,-78.64562
Go0691268,40.442451,-79.9512
Go0691269,35.383152,-97.550636
Go0691270,40.443867,-80.005379
Go0691271,46.780869,-100.793831
Go0691272,44.851967,-92.62326
Go0691273,42.994045,-71.512123
Go0691274,40.0003,-83.0205
Go0691275,44.8548,-92.6345
Go0691276,40.9639,-76.8881
Go0691277,40.9546,-76.8836
Go0691278,40.0089,-82.5767
Go0691279,29.3138,-94.817
Go0691280,45.443611,-75.688614
Go0691281,33.9837,-118.4319
Go0691282,40.103413,-82.976059
Go0691283,42.958,-71.5642
Go0691284,44.8453,-92.626
Go0691289,32.218029,-111.0035858
Go0691290,32.3375,-110.6915
Go0691384,40.438179,-79.951859
Go0691440,34.076042,-118.3639
Go0691510,28.071112,-82.413055
Go0691511,40.441353,-79.958183
Go0691512,40.445,-79.953331
Go0691513,40.442101,-79.965584
Go0691514,40.409,-79.912
Go0691515,33.9094,-117.4987
Go0691516,40.090481,-80.876328
Go0691517,38.829754,-77.30584
Go0691518,40.4453,-79.9617
Go0691519,40.44479,-79.960464
Go0691520,40.445724,-79.962791
Go0691521,40.44389,-79.9544
Go0691522,40.439423,-79.947037
Go0691523,40.44563,-79.95643
Go0691524,41.088,-73.931
Go0691525,39.072224,-84.080276
Go0691526,40.44458,-79.955429
Go0691527,28.0594,-82.4028
Go0691528,44.808342,-68.729118
Go0691529,40.444221,-79.956581
Go0691530,40.8228,-96.6958
Go0691532,40.443298,-79.953491
Go0691533,40.447277,-79.953995
Go0691534,40.444443,-79.948891
Go0691535,41.1125145,-74.0133591
Go0691536,40.4414,-79.96
Go0691537,33.903297,-79.062126
Go0691538,40.446812,-79.95417
Go0691539,40.441944,-79.9575
Go0691540,26.4603,-81.7082
Go0691541,41.5131,-74.0125
Go0691542,40.443008,-79.956367
Go0691543,40.438114,-79.954018
Go0691544,40.4611,-79.954
Go0691545,39.253975,-76.711876
Go0691546,40.444252,-79.953239
Go0691547,40.443233,-79.95149
Go0691548,44.9013,-68.6696
Go0691549,40.446072,-79.955902
Go0691550,40.44239,-79.95285
Go0691551,34.1793,-93.0998
Go0691552,44.907963,-68.688126
Go0691553,36.078304,-79.005
Go0691554,38.829918,-77.3045
Go0691555,40.44529,-79.951904
Go0691556,40.2638,-79.5718
Go0691557,28.063334,-82.411392
Go0691558,40.442665,-79.955292
Go0691559,40.437668,-79.96244
Go0691854,42.2774,-71.8082
Go0691855,35.2644,-81.0159
Go0691856,40.4443,-79.9532
Go0691857,35.448055,-97.288887
Go0691858,35.7833,-80.8972
Go0691859,44.668056,-70.148613
Go0691860,40.13534,-74.8908
Go0691861,40.496666,-89.013611
Go0691862,40.358612,-79.701668
Go0691863,33.910339,-117.495575
Go0691864,40.685318,-80.028908
Go0691865,39.156387,-84.726944
Go0691867,40.047955,-80.66808
Go0691868,41.571693,-74.204025
Go0691869,40.44686,-79.95431
Go0691870,35.799805,-80.890144
Go0691871,44.8471,-92.625
Go0691872,41.3381,-73.981941
Go0691873,37.137676,-80.549377
Go0691874,32.248,-98.209
Go0691875,41.323055,-75.739166
Go0691876,28.339907,-82.258751
Go0691877,28.335842,-82.256493
Go0691878,41.412411,-80.38134
Go0691879,41.1,-96.6
Go0691880,48.670555,-122.7341614
Go0691881,41.4125,-80.3883
Go0691882,40.348057,-80.020279
Go0691883,40.444241,-79.952827
Go0691884,40.448082,-79.962891
Go0691885,35.4667,-93.4531
Go0691886,41.08826,-73.93104
Go0691887,42.3747,-72.5196
Go0691888,44.851391,-92.615555
Go0691889,35.18951,-80.831177
Go0691890,33.018215,-96.701195
Go0691891,37.408817,-76.581161
Go0691892,45.025833,-92.981
Go0691893,37.1398,-80.5403
Go0691894,41.3345,-72.9429
Go0691895,39.8657,-75.4279
Go0691896,40.447277,-79.953995
Go0691897,41.014805,-95.898804
Go0691898,44.973331,-92.731667
Go0691932,27.316113,-80.40892
Go0691933,-19.8633,47.034004
Go0691934,38.5521,-77.0114
Go0691935,40.755,-74
Go0692084,32.7044,-93.7596
Go0692149,33.212223,-97.149445
Go0692150,33.35442,-97.087334
Go0692151,33.021862,-97.02347
Go0692152,32.8881,-96.5752
Go0692153,33.211258,-97.14836
Go0692154,38.664722,-90.542221
Go0692155,38.645,-90.311
Go0692156,33.211552,-97.145432
Go0692157,41.27425,-75.90268
Go0692158,31.784983,-106.448776
Go0692159,39.36481,-76.47934
Go0692160,32.99125,-96.549835
Go0692162,33.211918,-97.149361
Go0692163,38.643333,-90.315559
Go0692164,32.821,-97.429
Go0692165,39.238056,-76.708885
Go0692166,41.0392,29.0005
Go0692167,33.212231,-97.1485
Go0692168,32.9901,-96.9681
Go0692169,38.7725,-90.5564
Go0692304,47.136257,-89.568753
Go0692335,37.8846385,-122.3112126
Go0692336,37.8846385,-122.3112126
Go0692337,37.8846385,-122.3112126
Go0692338,27.395,95.6287
Go0692340,47.923345,12.962754
Go0692341,27.395,95.6287
Go0692343,52.211114,-1.60832
Go0692349,58.3212555823817,25.5125107292199
Go0692367,40.600019,-74.258617
Go0692368,40.609581,-74.220072
Go0692369,35.34102,139.57861
Go0692398,-40.3545,175.6097
Go0692399,-40.3545,175.6097
Go0692400,-40.3545,175.6097
Go0692401,-40.3545,175.6097
Go0692402,-40.3545,175.6097
Go0692403,-40.3545,175.6097
Go0692404,-40.3545,175.6097
Go0692405,-40.3545,175.6097
Go0692406,-40.3545,175.6097
Go0692407,-40.3545,175.6097
Go0692408,-40.3545,175.6097
Go0692409,-40.3545,175.6097
Go0692410,-40.3545,175.6097
Go0692411,-40.3545,175.6097
Go0692412,-40.3545,175.6097
Go0692413,-40.3545,175.6097
Go0692414,-40.3545,175.6097
Go0692415,-40.3545,175.6097
Go0692416,-40.3545,175.6097
Go0692417,-40.3545,175.6097
Go0692418,-40.3545,175.6097
Go0692419,-40.3545,175.6097
Go0692420,-40.3545,175.6097
Go0692421,-40.3545,175.6097
Go0692422,-40.3545,175.6097
Go0692423,-40.3545,175.6097
Go0692424,-40.3545,175.6097
Go0692425,-40.3545,175.6097
Go0692426,-40.3545,175.6097
Go0692427,-40.35636,175.61113
Go0692428,-40.35636,175.61113
Go0692429,-40.35636,175.61113
Go0692430,-40.35636,175.61113
Go0692431,-40.35636,175.61113
Go0692432,-40.35636,175.61113
Go0692433,-40.35636,175.61113
Go0692434,-40.35636,175.61113
Go0692435,-40.35636,175.61113
Go0692436,-40.35636,175.61113
Go0692437,-40.35636,175.61113
Go0692438,-40.35636,175.61113
Go0692439,-40.35636,175.61113
Go0692440,-40.35636,175.61113
Go0692441,-40.35636,175.61113
Go0694499,42.4188,12.1095
Go0694583,43.702,-65.783
Go0694584,51.238972,2.929861
Go0694648,50.26,16.52
Go0694693,20.5836,-100.824
Go0694808,0.873,34.742
Go0694947,31.7237222,-109.3538056
Go0694948,31.7237222,-109.3538056
Go0694949,31.7237222,-109.3538056
Go0694950,31.7237222,-109.3538056
Go0694951,31.7237222,-109.3538056
Go0694956,31.8912222,-109.209972
Go0694957,31.8912222,-109.209972
Go0695073,-7.38607,110.46
Go0695075,40.023148,-111.70768
Go0695300,9,-79
Go0695303,-27.333,-58.167
Go0695304,5,-74
Go0695305,-24,-46
Go0695306,-5.167,38.667
Go0695309,3.05,101.383
Go0695311,10.4,-61.05
Go0695312,3.333,16.017
Go0695313,4.317,18.517
Go0695315,3.05,101.383
Go0695316,4,11.5
Go0695317,4.367,18.65
Go0695319,25,-81
Go0695320,37,-121
Go0695322,3,101.083
Go0695324,18,-94.5
Go0695325,9.033,-79.45
Go0695326,-1.467,-48.45
Go0695327,-2,-48
Go0695328,-35.5,150.25
Go0695329,-1.467,-48.45
Go0695330,4.366667,18.683333
Go0695680,42.4209,-70.9064
Go0695704,43.31,3.55
Go0695709,51.75178146,-1.2423861
Go0695716,41.2097,-96.2161
Go0695734,1.0232,-52.2465
Go0695735,-1.4353,-48.4481
Go0695738,10.6594,-61.4789
Go0695746,35.75692,51.03969
Go0695747,33.83742,48.78531
Go0695813,13.18,-1.165
Go0695814,-21.3231,55.4912
Go0695999,19.1287,72.9129
Go0696123,40.08,-87.83
Go0696230,-9.04075,33.5732
Go0696263,35.207179,-0.6096435
Go0696272,25.08,99.1
Go0696273,25.08,99.1
Go0696291,-36.6012,174.6882
Go0696292,-35.0658,141.737
Go0696304,42.72,-84.57
Go0696305,40.4849,-96.9547
Go0696362,-1.4091,-48.4244
Go0696367,25.2118,-68.2853
Go0696381,43.51,4.73
Go0696418,-25.85,25.64
Go0696425,42.99,-96.05
Go0696426,18.135,-66.0979
Go0696506,5.854,-7.299
Go0696587,43.6454,-70.2271
Go0696712,-21.3143,55.4817
Go0696713,-18.3213,32.9715
Go0621169,37.5938163286576,126.457432465336
Go0624275,36.0602,140.1333
Go0627969,52.2689,10.5268
Go0629682,37.39,-5.99
Go0631015,-29.198983,115.4196795
Go0631016,-30.9557327,115.677386
Go0631017,-30.9557327,115.677386
Go0631018,-30.9557327,115.677386
Go0631019,-30.9557327,115.677386
Go0631020,-30.9555965,115.4672362
Go0631021,-30.9555965,115.4672362
Go0631022,-30.9555965,115.4672362
Go0631023,-30.9555965,115.4672362
Go0631024,-30.9555965,115.4672362
Go0631025,-30.9555965,115.4672362
Go0631026,-30.9555965,115.4672362
Go0631027,-30.9555965,115.4672362
Go0631028,-30.9555965,115.4672362
Go0631029,-30.9555965,115.4672362
Go0631030,-30.9555965,115.4672362
Go0631031,-30.9555965,115.4672362
Go0631032,-30.9555965,115.4672362
Go0631033,-29.9589975,116.4281822
Go0631034,-29.9589975,116.4281822
Go0631037,-29.1989838,115.4284343
Go0631038,-33.8612197,121.8829606
Go0631288,25.0375,121.564
Go0631063,-31.750175,116.6824225
Go0631064,-31.750175,116.6824225
Go0631065,-31.750175,116.6824225
Go0631066,-31.6523213,116.6445391
Go0631068,-31.5539531,116.766124
Go0631069,-31.5539531,116.766124
Go0631070,-31.5539531,116.766124
Go0631071,-31.5539531,116.766124
Go0631072,-31.5539531,116.766124
Go0631073,-31.5539531,116.766124
Go0631074,-31.5539531,116.766124
Go0631075,-31.5539531,116.766124
Go0631076,-31.5539531,116.766124
Go0631077,-31.6523213,116.6445391
Go0631078,-31.6523213,116.6445391
Go0631079,-31.6523213,116.6445391
Go0631080,-31.6523213,116.6445391
Go0631081,-31.6523213,116.6445391
Go0631082,-31.6523213,116.6445391
Go0631083,-31.6523213,116.6445391
Go0631084,-31.6523213,116.6445391
Go0631085,-31.6523213,116.6445391
Go0631086,-31.6523213,116.6445391
Go0631087,-31.6523213,116.6445391
Go0631088,-31.4611186,116.6822843
Go0631089,-31.4611186,116.6822843
Go0631090,-29.8171174,115.1382168
Go0631091,-29.7119194,115.5908408
Go0631092,-30.4439693,115.4747162
Go0631093,-28.7757065,114.6024461
Go0631094,-28.7757065,114.6024461
Go0631128,-31.6057977,116.8460874
Go0631129,-31.6057977,116.8460874
Go0631130,-31.6057977,116.8460874
Go0631131,-31.6057977,116.8460874
Go0631132,-28.7757065,114.6024461
Go0631133,-28.7757065,114.6024461
Go0631134,-28.7757065,114.6024461
Go0631135,-28.7757065,114.6024461
Go0631136,-28.7757065,114.6024461
Go0631137,-28.7757065,114.6024461
Go0631138,-28.7757065,114.6024461
Go0631139,-28.7757065,114.6024461
Go0631140,-28.7757065,114.6024461
Go0631141,-28.7757065,114.6024461
Go0631142,-31.9764007,115.846534
Go0631143,-28.7757065,114.6024461
Go0631145,-30.4439693,115.4747162
Go0631146,-30.4439693,115.4747162
Go0631147,-28.7757065,114.6024461
Go0631149,-28.6875328,114.7682689
Go0631152,-34.6231064,117.5677632
Go0631289,25.0375,121.564
Go0631275,47.2755146,-120.8506483
Go0631276,32.39,110.47
Go0631277,49.095161,13.247686
Go0631278,51.2885,0.4383
Go0631280,-6.55178,106.629
Go0631281,30.45828,-91.1403
Go0631282,25.0375,121.564
Go0631283,25.0375,121.564
Go0631284,25.0375,121.564
Go0631285,25.0375,121.564
Go0631286,25.0375,121.564
Go0631287,25.0375,121.564
Go0631345,3.05,-50.58
Go0631363,27.074702,142.218651
Go0631366,39.084,-77.1528
Go0631367,36.9741,-122.0308
Go0631368,39.084,-77.1528
Go0631373,48.2082,16.3738
Go0631374,18.76,98.8
Go0631380,26.1859,-81.4059
Go0631382,26.1859,-81.4059
Go0631383,29.19,-82.49
Go0631384,50.401472,11.551472
Go0631413,49.83,14.03
Go0631416,49.01,14.43
Go0631420,49.05,-98.66
Go0631429,52.41,-110.63
Go0631430,48.86,13.68
Go0631431,48.68,-71.87
Go0631434,58.53,-118.12
Go0631437,49.14,-61.8
Go0631438,49.91,9.42
Go0631476,40.07807142,-82.51779556
Go0631479,52.1762,-113.887
Go0631481,51.3887,14.0278
Go0631539,50.856417,14.799444
Go0631544,6.080787,20.434101
Go0631545,7.4861,-5.5727
Go0631546,0.226292,32.325511
Go0631547,-1.274674,30.686917
Go0631548,9.131076,35.807992
Go0631549,7.5135,39.6145
Go0631550,39.1031,-84.512
Go0631552,44.3148,-85.6024
Go0631555,-17.497028,-51.227972
Go0631557,41.866667,-87.617
Go0631558,33.89,35.5
Go0631559,33.89,35.5
Go0631560,49.095161,13.247686
Go0631597,40.440611,-79.995889
Go0631616,35.14118,128.144161
Go0631618,-29.09,-51.08
Go0631619,61.9241,25.7482
Go0631620,28.7041,77.1025
Go0631625,-25.45,-49.27
Go0631626,-25.4445,-49.2765
Go0631627,37.19,-80.58
Go0631628,44.78,6.8
Go0631645,-35.2809,149.13
Go0631676,52.196136,20.994862
Go0631677,-15.7677,-47.9195
Go0631678,-15.767693,-47.919505
Go0631679,46.37,8.02
Go0631681,25.19691522,101.30928892
Go0631682,25.19691522,101.30928892
Go0631697,48.52,126.2
Go0631698,-36.71,142.2
Go0631699,31.58,130.57
Go0631700,52.047,-1.984
Go0631701,50.8972,14.7798
Go0631703,28.4,-81.45
Go0631704,60.1699,24.9384
Go0631755,16.39028333,101.5651528
Go0631756,18.41666667,98.67666667
Go0631757,50.908802,11.572552
Go0631758,50.908802,11.572552
Go0631759,50.908802,11.572552
Go0631760,50.908802,11.572552
Go0631761,50.908802,11.572552
Go0631762,50.908802,11.572552
Go0631763,50.908802,11.572552
Go0631764,50.908802,11.572552
Go0631794,50.908802,11.572552
Go0631795,50.908802,11.572552
Go0631796,50.908802,11.572552
Go0631797,50.908802,11.572552
Go0631798,50.908802,11.572552
Go0631799,50.908802,11.572552
Go0631800,50.908802,11.572552
Go0631801,50.908802,11.572552
Go0631802,50.908802,11.572552
Go0631803,50.908802,11.572552
Go0631804,50.908802,11.572552
Go0631805,50.908802,11.572552
Go0631806,50.908802,11.572552
Go0631807,50.908802,11.572552
Go0631808,50.908802,11.572552
Go0631809,50.908802,11.572552
Go0631810,50.908802,11.572552
Go0631811,50.908802,11.572552
Go0631812,50.908802,11.572552
Go0631813,50.908802,11.572552
Go0631814,50.908802,11.572552
Go0631815,50.908802,11.572552
Go0631816,50.908802,11.572552
Go0631817,50.908802,11.572552
Go0631818,50.908802,11.572552
Go0631819,50.908802,11.572552
Go0631820,50.908802,11.572552
Go0631821,50.908802,11.572552
Go0631822,50.908802,11.572552
Go0631852,50.908802,11.572552
Go0631853,50.908802,11.572552
Go0631854,50.908802,11.572552
Go0631855,50.908802,11.572552
Go0631856,50.908802,11.572552
Go0631857,50.908802,11.572552
Go0631858,50.908802,11.572552
Go0631859,50.908802,11.572552
Go0631860,50.908802,11.572552
Go0631861,50.908802,11.572552
Go0631862,50.908802,11.572552
Go0631863,50.908802,11.572552
Go0631864,50.908802,11.572552
Go0631865,50.908802,11.572552
Go0631866,50.908802,11.572552
Go0631867,50.908802,11.572552
Go0631868,50.908802,11.572552
Go0631869,50.908802,11.572552
Go0631870,50.908802,11.572552
Go0631871,50.908802,11.572552
Go0631872,50.908802,11.572552
Go0631873,50.908802,11.572552
Go0631874,50.908802,11.572552
Go0631875,50.908802,11.572552
Go0631876,50.908802,11.572552
Go0631877,50.908802,11.572552
Go0631878,50.908802,11.572552
Go0631879,50.908802,11.572552
Go0631880,50.908802,11.572552
Go0631912,50.908802,11.572552
Go0631913,50.908802,11.572552
Go0631914,50.908802,11.572552
Go0631915,50.908802,11.572552
Go0631916,50.908802,11.572552
Go0631917,50.908802,11.572552
Go0631918,50.908802,11.572552
Go0631919,50.908802,11.572552
Go0631920,50.908802,11.572552
Go0631921,50.908802,11.572552
Go0631922,50.908802,11.572552
Go0631923,50.908802,11.572552
Go0631924,50.908802,11.572552
Go0631925,50.908802,11.572552
Go0631926,50.908802,11.572552
Go0631927,50.908802,11.572552
Go0631928,50.908802,11.572552
Go0631929,50.908802,11.572552
Go0631930,50.908802,11.572552
Go0631931,50.908802,11.572552
Go0631932,50.908802,11.572552
Go0631933,50.908802,11.572552
Go0631934,50.908802,11.572552
Go0631935,50.908802,11.572552
Go0631936,50.908802,11.572552
Go0631937,50.908802,11.572552
Go0631938,50.908802,11.572552
Go0631939,50.908802,11.572552
Go0631940,50.908802,11.572552
Go0631941,50.908802,11.572552
Go0631942,50.908802,11.572552
Go0631943,50.908802,11.572552
Go0631944,50.908802,11.572552
Go0631988,25.0375,121.564
Go0631989,25.0375,121.564
Go0631992,33.1235,-117.026
Go0631993,21.2093,77.2107
Go0631994,25.601459,-80.474472
Go0631995,29.651634,-82.324826
Go0631996,25.601459,-80.474472
Go0631997,40.253923,-77.639466
Go0631999,52.9789,-0.0265
Go0632003,35.828,127.116
Go0632005,44.59,-123.31
Go0632008,41.42,-83.58
Go0632009,50.908802,11.572552
Go0632010,50.908802,11.572552
Go0632011,50.908802,11.572552
Go0632012,50.908802,11.572552
Go0632013,50.908802,11.572552
Go0632014,50.908802,11.572552
Go0632015,50.908802,11.572552
Go0632016,50.908802,11.572552
Go0632017,50.908802,11.572552
Go0632018,50.908802,11.572552
Go0632019,50.908802,11.572552
Go0632020,50.908802,11.572552
Go0632021,50.908802,11.572552
Go0632022,50.908802,11.572552
Go0632023,50.908802,11.572552
Go0632024,50.908802,11.572552
Go0632025,50.908802,11.572552
Go0632026,50.908802,11.572552
Go0632027,50.908802,11.572552
Go0632028,50.908802,11.572552
Go0632029,50.908802,11.572552
Go0632030,50.908802,11.572552
Go0632031,50.908802,11.572552
Go0632032,50.908802,11.572552
Go0632033,50.908802,11.572552
Go0632034,50.908802,11.572552
Go0632035,50.908802,11.572552
Go0632036,50.908802,11.572552
Go0632037,50.908802,11.572552
Go0632038,50.908802,11.572552
Go0632039,50.908802,11.572552
Go0632068,50.908802,11.572552
Go0632069,50.908802,11.572552
Go0632070,50.908802,11.572552
Go0632071,50.908802,11.572552
Go0632072,50.908802,11.572552
Go0632081,40.6877,-117.9851
Go0632082,40.1973,-112.5335
Go0632083,40.3294,-112.7786
Go0632084,10.60417,106.94583
Go0632086,-25.7321389,28.23561111
Go0632087,-25.7321389,28.23561111
Go0632090,53.383,5.266
Go0632092,42.8773,-77.0074
Go0632093,42.877253,-77.007357
Go0632094,42.877253,-77.007357
Go0632095,42.877192,-77.007272
Go0632134,33.36,130.255
Go0632135,35.02833,126.7175
Go0632144,39.08,-96.61
Go0632145,-23.8166667,-45.4188607
Go0632148,53.6127,12.4296
Go0632149,52.3555,-1.1743
Go0632150,53.6127,12.4296
Go0632151,38.9847,-77.0947
Go0632152,48.979482,13.402918
Go0632156,28.7041,77.1025
Go0632160,0.33431,34.87814
Go0632161,31.51,99.07
Go0632162,-37.7962673,144.9588872
Go0632197,49.098387,13.246003
Go0632198,49.098387,13.246003
Go0632199,49.095161,13.247686
Go0632200,51.89,105.08
Go0632204,47.925625,13.208114
Go0632220,23.0435339582014,120.246706757543
Go0632234,38.5376,-121.7644
Go0632235,36.6008,-119.5108
Go0632236,36.6008,-119.5108
Go0632237,36.6008,-119.5108
Go0632238,36.6008,-119.5108
