id,lat_lon
nmdc:bsm-13-prke7n52,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-mn6sjr37,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-0x5ra236,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-w3sk3718,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-cc36m716,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-23jcak07,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-p0q6k325,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-5230tp20,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-ckbyrj91,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-h3hs0w34,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-zfww4292,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-n5tfa767,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-q6yr9d61,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-3atx8142,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-n4jyv365,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-qkk3ns89,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-h067tp29,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-p59ske45,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-ppt4wr61,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-fkxhez34,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-x943jb19,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-gea2kg32,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-dfbvpp59,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-6sdt9548,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-z9ejh210,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-54dpnv44,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-kggfns50,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-t4gewc31,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-44tv5m32,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-4g22tp63,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-0nman268,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-awxce842,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-psbb1e06,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v2tpkf75,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nntb2b19,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-be0a2j83,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8b47yq58,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-02x97z84,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cnp1bz57,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-7m4gmy50,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-54rzej73,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-44qchg93,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-30160653,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1rn3f820,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y8mg6568,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ph506r31,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-13-cz7spq64,"{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-s4dk4520,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xcdaak61,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zshvq766,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7dw1fh56,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zvj2bf24,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y7xe1z37,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-67sr4s18,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-asb16m86,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3m5y7993,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v7ahvn18,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dxgvjt61,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7yk57y24,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-djwhcy84,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-5aj0z466,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b9xefn28,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cg1kxx98,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2npw1g23,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-e2bq8t48,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v2g7cd24,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-z7p0d098,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jqnrez63,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gxyy9806,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mfn0tw54,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3a6fv767,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bw7qb106,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dcq9a530,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v3yms260,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a9890910,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-68nk8576,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pp7xvm40,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0p3waw07,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-s10a8h22,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-05m5kp37,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0xs3cz68,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jpqqa343,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-en87qp29,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h3434947,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2pdqgg53,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pzezjj26,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-957njq91,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-szyy9j91,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vk5d5609,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wgm2gc35,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kzmqz337,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-95x0ph47,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9n514080,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mq7ehd26,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-x02hcv79,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a57zjt20,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ce456m46,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xrhyqf47,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pn4k7a71,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-f6tpj848,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6tgze178,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h131y406,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xytt5x43,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ce0k8x59,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7xmfgy37,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-e6zvzn58,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-z6mynx16,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1ze4mb29,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6a20rt08,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m1vpz356,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0dvkcy09,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-92cr2g31,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4jp9g708,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-p6mjjm87,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9qr9ap05,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-d3pceb26,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6mrqvx97,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4zj9gc28,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xk49fy68,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-epes9h39,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j6hv1q66,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-88kssc71,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9fphtz92,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2jcr6626,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dmwkrw33,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qv5c7702,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v826p438,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qpp1j108,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-f8bv7d15,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bpf71y34,"{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ywtc8b82,"{'has_raw_value': '38.917216053 -106.9559947', 'latitude': 38.917216053, 'longitude': -106.9559947, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xcyvst62,"{'has_raw_value': '38.917216053 -106.955994698', 'latitude': 38.917216053, 'longitude': -106.955994698, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1srsh991,"{'has_raw_value': '38.917216053 -106.955994698', 'latitude': 38.917216053, 'longitude': -106.955994698, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2nqe9j19,"{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-39j0y956,"{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m959ky58,"{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jvtvhn02,"{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vdqjvg77,"{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fdjmge85,"{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cnc9ww90,"{'has_raw_value': '38.920281155 -106.948918934', 'latitude': 38.920281155, 'longitude': -106.948918934, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vdn3kn48,"{'has_raw_value': '38.920281155 -106.948918934', 'latitude': 38.920281155, 'longitude': -106.948918934, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gdwqby92,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ntfp9891,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tffhv104,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a2fm5q53,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hr55b403,"{'has_raw_value': '38.920281155 -106.948918934', 'latitude': 38.920281155, 'longitude': -106.948918934, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qpwvgx11,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tq2k2z77,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j7ha4a31,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hbdmpd66,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-t3rg3r96,"{'has_raw_value': '38.92045766 -106.948452785', 'latitude': 38.92045766, 'longitude': -106.948452785, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h36vdc50,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-sdk1ek59,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-an1f1v40,"{'has_raw_value': '38.920297724 -106.948759261', 'latitude': 38.920297724, 'longitude': -106.948759261, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0pq46m48,"{'has_raw_value': '38.920297724 -106.948759261', 'latitude': 38.920297724, 'longitude': -106.948759261, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hkftnp97,"{'has_raw_value': '38.920297724 -106.948759261', 'latitude': 38.920297724, 'longitude': -106.948759261, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-djp7e211,"{'has_raw_value': '38.920576363 -106.948748019', 'latitude': 38.920576363, 'longitude': -106.948748019, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4sw8dr23,"{'has_raw_value': '38.920307005 -106.948394713', 'latitude': 38.920307005, 'longitude': -106.948394713, 'type': 'nmdc:GeolocationValue'}"
