biosample_id,latitude,longitude
nmdc:bsm-11-m9x30m09,39.7392,-123.6308
nmdc:bsm-11-n0kmyd38,40.8008,-76.3414833
nmdc:bsm-11-5rq8ss77,39.7392,-123.6308
nmdc:bsm-11-p5wfy028,39.7392,-123.6308
nmdc:bsm-11-g3czag93,39.7392,-123.6308
nmdc:bsm-11-jj4ex381,39.7392,-123.6308
nmdc:bsm-11-6d0fbs25,39.7392,-123.6308
nmdc:bsm-11-tgaceb95,39.7392,-123.6308
nmdc:bsm-11-hgmdfw78,39.7392,-123.6308
nmdc:bsm-11-q9wgcx83,39.7392,-123.6308
nmdc:bsm-11-848pnr92,39.7392,-123.6308
nmdc:bsm-11-9e071d86,39.7392,-123.6308
nmdc:bsm-11-53vv0844,39.7392,-123.6308
nmdc:bsm-11-h8fvmy11,39.7392,-123.6308
nmdc:bsm-11-97ysfd94,39.7392,-123.6308
nmdc:bsm-11-fvq25f95,39.7392,-123.6308
nmdc:bsm-11-2fjtje68,39.7392,-123.6308
nmdc:bsm-11-q9t77h09,39.7392,-123.6308
nmdc:bsm-11-z89h2493,39.7392,-123.6308
nmdc:bsm-11-p352az39,39.7392,-123.6308
nmdc:bsm-11-y139pj96,39.7392,-123.6308
nmdc:bsm-11-m7n5pw63,39.7392,-123.6308
nmdc:bsm-11-04qjyv47,39.7392,-123.6308
nmdc:bsm-11-ewkt3569,39.7392,-123.6308
nmdc:bsm-11-gty4z826,39.7392,-123.6308
nmdc:bsm-11-zdnd6345,39.7392,-123.6308
nmdc:bsm-11-4x1n6x51,39.7392,-123.6308
nmdc:bsm-11-qyb8rk28,39.7392,-123.6308
nmdc:bsm-11-zh066e37,39.7392,-123.6308
nmdc:bsm-11-5xjkdn69,39.7392,-123.6308
nmdc:bsm-11-85xd8591,39.7392,-123.6308
nmdc:bsm-11-05082t91,39.7392,-123.6308
nmdc:bsm-11-fhhhq785,39.7392,-123.6308
nmdc:bsm-11-vgn31z43,39.7392,-123.6308
nmdc:bsm-11-p63g8y35,39.7392,-123.6308
nmdc:bsm-11-xamj1f55,39.7392,-123.6308
nmdc:bsm-11-91fn7556,39.7392,-123.6308
nmdc:bsm-11-p74q7b60,39.7392,-123.6308
nmdc:bsm-11-7np5cn89,39.7392,-123.6308
nmdc:bsm-11-pfzbgz66,39.7392,-123.6308
nmdc:bsm-11-88v02977,39.7392,-123.6308
nmdc:bsm-11-vh8dn920,39.7392,-123.6308
nmdc:bsm-11-68bafb13,39.7392,-123.6308
nmdc:bsm-11-pwk88919,39.7392,-123.6308
nmdc:bsm-11-rw5syf17,39.7392,-123.6308
nmdc:bsm-11-7fej8x56,39.7392,-123.6308
nmdc:bsm-11-bse61y88,39.7392,-123.6308
nmdc:bsm-11-kn725j33,39.7392,-123.6308
nmdc:bsm-11-yy5h7074,39.7392,-123.6308
nmdc:bsm-11-xj0gfa57,39.7392,-123.6308
nmdc:bsm-11-wzay4h94,39.7392,-123.6308
nmdc:bsm-11-9f05tt87,39.7392,-123.6308
nmdc:bsm-11-f3yqzn33,39.7392,-123.6308
nmdc:bsm-11-kks98r86,39.7392,-123.6308
nmdc:bsm-11-frwkqh05,39.7392,-123.6308
nmdc:bsm-11-6zd5nb38,44.5881,-123.1926
nmdc:bsm-11-segc2858,39.7392,-123.6308
nmdc:bsm-11-9c67ms41,39.7392,-123.6308
nmdc:bsm-11-ahpvvb55,46.1212,-123.2695
nmdc:bsm-11-g5mb2s08,39.7392,-123.6308
nmdc:bsm-11-4f4btc22,44.5875,-123.1933
nmdc:bsm-11-kgm2s608,44.5878,-123.1939
nmdc:bsm-11-wpye0n32,44.588,-123.194
nmdc:bsm-11-c9458s26,46.121,-123.2704
nmdc:bsm-11-r7rgv593,44.5881,-123.1929
nmdc:bsm-11-bdn1fa14,44.588,-123.1929
nmdc:bsm-11-ftte8s50,46.1209,-123.2703
nmdc:bsm-11-6v9t8f56,44.588,-123.194
nmdc:bsm-11-5s5m0j49,44.5878,-123.1939
nmdc:bsm-11-01teww33,44.5878,-123.1936
nmdc:bsm-11-f2sf9h97,44.588,-123.194
nmdc:bsm-11-535b4v37,46.1215,-123.2712
nmdc:bsm-11-4yy9a239,44.5875,-123.1933
nmdc:bsm-11-1eybv881,46.1212,-123.2698
nmdc:bsm-11-axr9kj21,44.5881,-123.1927
nmdc:bsm-11-kff3y587,46.1209,-123.2697
nmdc:bsm-11-18btad96,46.1214,-123.2694
nmdc:bsm-11-7bbm7795,46.1212,-123.2708
nmdc:bsm-11-qyx7qs76,44.5882,-123.1938
nmdc:bsm-11-vnkf4228,46.1208,-123.2695
nmdc:bsm-11-gq2m5921,44.5877,-123.1934
nmdc:bsm-11-g9w69290,44.5881,-123.1927
nmdc:bsm-11-yqr04970,44.5879,-123.1929
nmdc:bsm-11-af8ap759,46.121,-123.2704
nmdc:bsm-11-dz264p50,44.587694,-123.193368
nmdc:bsm-11-tcxb3w32,44.587809,-123.193624
nmdc:bsm-11-b4k9w367,46.1209,-123.2697
nmdc:bsm-11-p4wss361,44.588226,-123.192776
nmdc:bsm-11-mnkv7h37,46.1215,-123.271
nmdc:bsm-11-m4p1ck60,46.121529,-123.27034
nmdc:bsm-11-43rwvm93,44.588286,-123.194027
nmdc:bsm-11-sejjv213,44.5882,-123.194
nmdc:bsm-11-4838sk73,44.588088,-123.192429
nmdc:bsm-11-nsaqf095,46.1214,-123.2701
nmdc:bsm-11-d8cgz835,44.587955,-123.193022
nmdc:bsm-11-nx7zwq61,46.121608,-123.269447
nmdc:bsm-11-3xthwx28,46.121439,-123.270375
nmdc:bsm-11-69g1rw32,46.120986,-123.26911
nmdc:bsm-11-w4cc0w75,44.5879,-123.193
nmdc:bsm-11-9gmcv191,46.1208,-123.2691
nmdc:bsm-11-011z7z70,44.5881,-123.1926
nmdc:bsm-11-wg01qe88,44.5878,-123.1926
nmdc:bsm-11-62fxv990,44.58807,-123.194072
nmdc:bsm-11-k7jqh647,46.1209,-123.2697
nmdc:bsm-11-yxxvqg27,46.1216,-123.2694
nmdc:bsm-11-b3d5yg81,46.1209,-123.2691
nmdc:bsm-11-8eypa967,46.1211,-123.2694
nmdc:bsm-11-825geg82,46.1208,-123.2713
nmdc:bsm-11-h49t7j41,44.588,-123.194
nmdc:bsm-11-jg4tae61,44.5881,-123.194
nmdc:bsm-11-1fa0hs25,46.1215,-123.2705
nmdc:bsm-11-q4qc4d09,46.1214,-123.2704
nmdc:bsm-11-20n7wy48,44.588,-123.1939
nmdc:bsm-11-2g6d7w97,46.1212,-123.2703
nmdc:bsm-11-w11dzv86,44.5879,-123.1928
nmdc:bsm-11-54rdaf84,44.588,-123.1926
nmdc:bsm-11-1a9d1633,44.588,-123.1931
nmdc:bsm-11-azfn2405,44.5881,-123.1929
nmdc:bsm-11-m9k8tx16,46.121519,-123.270589
nmdc:bsm-11-vv577p15,46.1211,-123.2693
nmdc:bsm-11-nrkha596,44.588248,-123.19409
nmdc:bsm-11-ffrfzy83,44.5881,-123.1926
nmdc:bsm-11-wh35sj59,46.121096,-123.270783
nmdc:bsm-11-cqbpqf62,46.120803,-123.271378
nmdc:bsm-11-h3e54f51,44.588192,-123.19405
nmdc:bsm-11-42c9kj17,46.1214,-123.26946
nmdc:bsm-11-cv5vxb38,44.588162,-123.19393
nmdc:bsm-11-1yvac190,46.120839,-123.269219
nmdc:bsm-11-9f2ahd94,44.588222,-123.193963
nmdc:bsm-11-d1h1d248,44.5876,-123.1933
nmdc:bsm-11-h2k7nv93,46.121108,-123.269142
nmdc:bsm-11-3636w778,44.587894,-123.192683
nmdc:bsm-11-adzwqg44,46.1213,-123.2698
nmdc:bsm-11-ndp7xj19,44.588,-123.1924
nmdc:bsm-11-jqwsb466,44.5879,-123.1929
nmdc:bsm-11-6ntzv433,44.5879,-123.1939
nmdc:bsm-11-ce878p31,44.5875,-123.1933
nmdc:bsm-11-rk62cv25,46.121233,-123.270148
nmdc:bsm-11-s0np7e14,46.1213,-123.2709
nmdc:bsm-11-kxtgzv04,44.5879,-123.1939
nmdc:bsm-11-8aktkq28,46.121117,-123.269633
nmdc:bsm-11-xpv2fm92,44.5882,-123.1939
nmdc:bsm-11-at9sda86,46.1215,-123.2712
nmdc:bsm-11-pgfhya35,46.121,-123.2714
nmdc:bsm-11-ce1sg012,46.1214,-123.2691
nmdc:bsm-11-f0st6436,44.588,-123.1924
nmdc:bsm-11-dd8yd668,44.5876,-123.1939
nmdc:bsm-11-6m6v8582,44.5877,-123.1936
nmdc:bsm-11-v85xpj21,44.5882,-123.1931
nmdc:bsm-11-4htstp40,44.5882,-123.1924
nmdc:bsm-11-1dpnqj50,44.5883,-123.194
nmdc:bsm-11-f4f5qh88,46.1209,-123.2697
nmdc:bsm-11-kz54ep97,44.588,-123.1926
nmdc:bsm-11-qs0hz846,46.1207,-123.2716
nmdc:bsm-11-qvm0vt03,44.588086,-123.192277
nmdc:bsm-11-n6vwc542,44.587826,-123.193839
nmdc:bsm-11-bcns6e03,46.121108,-123.269142
nmdc:bsm-11-zvh2hc82,44.588158,-123.192616
nmdc:bsm-11-b7pv2a25,46.120936,-123.269747
nmdc:bsm-11-fy3j8w19,44.58745,-123.193254
nmdc:bsm-11-g4rxzh95,46.120845,-123.269575
nmdc:bsm-11-bgar5122,46.12162,-123.269023
nmdc:bsm-11-766dwa91,46.121586,-123.269608
nmdc:bsm-11-jt9qtx26,44.5876,-123.1936
nmdc:bsm-11-szd4fj93,46.1212,-123.2713
nmdc:bsm-11-90vp2x95,44.588,-123.194
nmdc:bsm-11-ad739z23,44.5876,-123.1933
nmdc:bsm-11-b3802b26,44.5876,-123.1934
nmdc:bsm-11-nz6f9964,44.5878,-123.1934
nmdc:bsm-11-c52npq37,46.121531,-123.271207
nmdc:bsm-11-7yjtg159,44.588,-123.193
nmdc:bsm-11-52bf8107,46.1208,-123.2713
nmdc:bsm-11-q3sa0t28,44.588067,-123.193099
nmdc:bsm-11-yqrv3r15,44.5879,-123.1939
nmdc:bsm-11-b70s9h20,46.1213,-123.2709
nmdc:bsm-11-v1ynyj85,44.5879,-123.1928
nmdc:bsm-11-m5tyz195,44.588,-123.194
nmdc:bsm-11-1r4br749,44.5882,-123.1924
nmdc:bsm-11-y46kr968,44.5882,-123.1938
nmdc:bsm-11-wm40z541,44.5876,-123.1934
nmdc:bsm-11-hx03gs06,44.588,-123.194
nmdc:bsm-11-pnb58t51,46.1216,-123.269
nmdc:bsm-11-ynkz2756,44.5882,-123.1927
nmdc:bsm-11-2k7det13,46.1212,-123.2713
nmdc:bsm-11-aztxt406,46.121,-123.2704
nmdc:bsm-11-a93af105,44.5882,-123.194
nmdc:bsm-11-6y2dt532,46.1212,-123.2701
nmdc:bsm-11-97dgrv19,44.5879,-123.194
nmdc:bsm-11-35peqt55,46.1216,-123.2716
nmdc:bsm-11-5snc2s56,46.1208,-123.2692
nmdc:bsm-11-nrt24197,46.1211,-123.2704
nmdc:bsm-11-zxvekh84,46.1209,-123.2714
nmdc:bsm-11-9rcfa470,44.5876,-123.1936
nmdc:bsm-11-3t0sfk18,46.1208,-123.2691
nmdc:bsm-11-adwwk217,46.1213,-123.2696
nmdc:bsm-11-4ep6tc76,46.1214,-123.2715
nmdc:bsm-11-g3r2dm95,46.121345,-123.270991
nmdc:bsm-11-cd09p052,44.5883,-123.1939
nmdc:bsm-11-acfvxq24,46.121462,-123.270441
nmdc:bsm-11-ptgmvp63,44.5881,-123.1926
nmdc:bsm-11-jq2e3v76,46.120985,-123.271523
nmdc:bsm-11-tkwn9650,44.588085,-123.194044
nmdc:bsm-11-3nhng665,46.121204,-123.271338
nmdc:bsm-11-spav5m37,46.121413,-123.269199
nmdc:bsm-11-dtyb1w45,44.587669,-123.193301
nmdc:bsm-11-vp7n5531,46.121006,-123.270477
nmdc:bsm-11-3nffqc45,44.588202,-123.193144
nmdc:bsm-11-899bm454,44.588348,-123.19403
nmdc:bsm-11-kdja3v28,44.588172,-123.19295
nmdc:bsm-11-rpj4zm44,46.121012,-123.271438
nmdc:bsm-11-4pc4k424,44.5878,-123.1938
nmdc:bsm-11-z66zfk92,44.58826,-123.192446
nmdc:bsm-11-h96d6881,44.588254,-123.193143
nmdc:bsm-11-y80cxc26,44.587786,-123.193893
nmdc:bsm-11-mb9s8c17,44.588251,-123.194029
nmdc:bsm-11-wj8zqj74,46.1211,-123.2691
nmdc:bsm-11-cz68sy30,44.58753,-123.19336
nmdc:bsm-11-1r59n445,46.1211,-123.2696
nmdc:bsm-11-08mamh62,44.5881,-123.1939
nmdc:bsm-11-pvr0ez88,44.587646,-123.193454
nmdc:bsm-11-w1t8bv92,46.121649,-123.269525
nmdc:bsm-11-8wd4pp40,44.5882,-123.194
nmdc:bsm-11-vcna9q80,46.1207,-123.2716
nmdc:bsm-11-pejvvs20,44.5879,-123.193
nmdc:bsm-11-vsd0et60,46.1208,-123.2692
nmdc:bsm-11-dvn9nk09,44.588,-123.1922
nmdc:bsm-11-z423gx54,44.5876,-123.1933
nmdc:bsm-11-zqaeph53,44.5883,-123.194
nmdc:bsm-11-v0hqhp22,44.588,-123.194
nmdc:bsm-11-ye5khf03,46.1212,-123.2708
nmdc:bsm-11-7asn9342,44.588,-123.193
nmdc:bsm-11-2a37n046,46.1215,-123.2703
nmdc:bsm-11-v5qwbp22,44.5882,-123.1931
nmdc:bsm-11-61a55c09,44.5882,-123.1925
nmdc:bsm-11-7j0fnc87,46.1214,-123.2701
nmdc:bsm-11-w2q32794,44.5879,-123.194
nmdc:bsm-11-r8wy8d17,44.5874,-123.1932
nmdc:bsm-11-arjq1c41,44.5875,-123.1936
nmdc:bsm-11-m53pa616,46.1209,-123.2715
nmdc:bsm-11-5nhz3402,46.1208,-123.2695
nmdc:bsm-11-m03j3183,44.5875,-123.1935
nmdc:bsm-11-fa3kp606,44.5878,-123.1938
nmdc:bsm-11-v9f9cm81,44.5883,-123.194
nmdc:bsm-11-thpb7b07,44.5874,-123.1932
nmdc:bsm-11-k3zdem68,46.1209,-123.2715
nmdc:bsm-11-9413qr84,44.588,-123.1931
nmdc:bsm-11-bd18tk15,44.5877,-123.1934
nmdc:bsm-11-k8s74094,46.1212,-123.2701
nmdc:bsm-11-6hgyxc93,46.1212,-123.2695
nmdc:bsm-11-8ah8pz02,46.121,-123.2707
nmdc:bsm-11-k7v09098,44.588,-123.1939
nmdc:bsm-11-aan31e03,46.1209,-123.2709
nmdc:bsm-11-3ekmcr15,46.1216,-123.2694
nmdc:bsm-11-y5w1j489,44.587648,-123.193914
nmdc:bsm-11-5g2kjf44,46.120901,-123.269789
nmdc:bsm-11-hejnp838,46.121,-123.2714
nmdc:bsm-11-wrgc0v31,44.5882,-123.194
nmdc:bsm-11-jxazjs92,46.121285,-123.269504
nmdc:bsm-11-qam3hk28,44.588185,-123.192616
nmdc:bsm-11-e0rz6p82,44.587953,-123.192965
nmdc:bsm-11-j2pfz414,44.587702,-123.193614
nmdc:bsm-11-qzncy838,44.588049,-123.193187
nmdc:bsm-11-5w16mg36,46.1211,-123.2691
nmdc:bsm-11-dqnfvd06,46.121497,-123.269638
nmdc:bsm-11-qhq2kh40,44.588289,-123.192566
nmdc:bsm-11-k0vz1j87,46.12116,-123.270413
nmdc:bsm-11-5ak8ja54,44.587532,-123.193385
nmdc:bsm-11-6pr72x09,44.5877,-123.1938
nmdc:bsm-11-pq105b36,44.587994,-123.192874
nmdc:bsm-11-sqpv6146,44.5882,-123.1925
nmdc:bsm-11-jrahe581,44.5882,-123.1931
nmdc:bsm-11-zmsv5494,46.1215,-123.2692
nmdc:bsm-11-fxd94d39,46.1209,-123.2691
nmdc:bsm-11-arpk9p10,46.1214,-123.2718
nmdc:bsm-11-83t8kn59,46.1215,-123.2705
nmdc:bsm-11-swme4v31,46.121307,-123.269236
nmdc:bsm-11-n3g6kk24,44.5875,-123.1932
nmdc:bsm-11-vc1cgz17,46.1214,-123.2704
nmdc:bsm-11-e7hn2484,46.1209,-123.2709
nmdc:bsm-11-0xqxvc88,44.5878,-123.1926
nmdc:bsm-11-gpd0g516,44.5882,-123.1931
nmdc:bsm-11-j8ezj858,44.5883,-123.194
nmdc:bsm-11-2q2qmz79,44.5874,-123.1937
nmdc:bsm-11-6k8cmy53,44.587879,-123.193993
nmdc:bsm-11-67dmq694,44.5874,-123.1937
nmdc:bsm-11-yms2f086,44.5881,-123.1939
nmdc:bsm-11-fp5n5836,46.121,-123.2704
nmdc:bsm-11-ga8cav80,44.5882,-123.1939
nmdc:bsm-11-r7k97q10,44.587562,-123.193264
nmdc:bsm-11-4stmk668,44.5876,-123.1933
nmdc:bsm-11-57ejpn32,46.1214,-123.2703
nmdc:bsm-11-pgmhxj86,46.121352,-123.270987
nmdc:bsm-11-6swq9777,46.1213,-123.2698
nmdc:bsm-11-n2a7p974,46.121531,-123.271098
nmdc:bsm-11-rbzk5h49,46.1214,-123.2696
nmdc:bsm-11-gwx12029,44.587958,-123.193966
nmdc:bsm-11-aesqd647,46.120965,-123.271442
nmdc:bsm-11-j1bay453,46.121521,-123.27199
nmdc:bsm-11-45z1kv27,44.5879,-123.1939
nmdc:bsm-11-sjtd0y05,46.12132,-123.269603
nmdc:bsm-11-fgjpsy56,46.121447,-123.2718
nmdc:bsm-11-m0h9cb45,46.121316,-123.26986
nmdc:bsm-11-nm187g36,46.121297,-123.269816
nmdc:bsm-11-t7xb8h63,44.588011,-123.192906
nmdc:bsm-11-r3b0ak56,44.588071,-123.1939784
nmdc:bsm-11-ahfq0n74,44.587823,-123.193444
nmdc:bsm-11-k7fkcz65,44.5882,-123.194
nmdc:bsm-11-hhb2g180,44.5878,-123.1936
nmdc:bsm-11-x0sc5x81,46.120971,-123.270935
nmdc:bsm-11-wdfz5578,46.1216,-123.269
nmdc:bsm-11-kgkcxn39,46.1215,-123.2696
nmdc:bsm-11-gng9wj69,44.5876,-123.1936
nmdc:bsm-11-zaph9002,46.1214,-123.2694
nmdc:bsm-11-wpsg6186,44.5877,-123.1936
nmdc:bsm-11-1zdsxs32,44.5875,-123.1936
nmdc:bsm-11-nw51xc15,46.1215,-123.2703
nmdc:bsm-11-da01b330,44.588,-123.1922
nmdc:bsm-11-3x6bd477,44.5883,-123.1939
nmdc:bsm-11-spzb5g89,46.1216,-123.2695
nmdc:bsm-11-eqbpgh61,46.1215,-123.2692
nmdc:bsm-11-tzp7r259,44.5875,-123.1935
nmdc:bsm-11-fmq0nm61,46.1209,-123.2714
nmdc:bsm-11-dnrvw725,46.1214,-123.2691
nmdc:bsm-11-g2zcz598,46.1213,-123.2696
nmdc:bsm-11-ybvfha65,44.5878,-123.1934
nmdc:bsm-11-ehqk1b45,46.1213,-123.2692
nmdc:bsm-11-yqjjes90,46.1212,-123.2703
nmdc:bsm-11-05dve909,44.5876,-123.1939
nmdc:bsm-11-jy6ece20,44.587539,-123.193689
nmdc:bsm-11-0pp1y564,46.1214,-123.2715
nmdc:bsm-11-8g7xbe66,46.121253,-123.270368
nmdc:bsm-11-5w4ba396,44.587593,-123.193547
nmdc:bsm-11-ck98jg55,44.588219,-123.193899
nmdc:bsm-11-gch9pp73,44.588305,-123.193187
nmdc:bsm-11-7n6p8d80,46.1215,-123.271
nmdc:bsm-11-bxtp7j54,46.1215,-123.2719
nmdc:bsm-11-v0p16d89,46.121602,-123.270125
nmdc:bsm-11-bqp0m764,46.120945,-123.270302
nmdc:bsm-11-xhbae603,46.1215,-123.2719
nmdc:bsm-11-hae6xn61,44.5875,-123.1932
nmdc:bsm-11-ta8dt754,46.121579,-123.269208
nmdc:bsm-11-rtchk112,44.588,-123.1929
nmdc:bsm-11-zpf4n944,46.1214,-123.2718
nmdc:bsm-11-z1r5gy96,44.5882,-123.1927
nmdc:bsm-11-90z66h33,46.1214,-123.2703
nmdc:bsm-11-tw1m7160,46.121,-123.2707
nmdc:bsm-11-nn5snj10,46.1216,-123.2701
nmdc:bsm-11-xgrda154,46.1216,-123.2716
nmdc:bsm-11-s110fy15,46.1209,-123.2703
nmdc:bsm-11-kgjz0433,44.5881,-123.194
nmdc:bsm-11-dsp1a762,46.1215,-123.2696
nmdc:bsm-11-3zh6yy26,46.1213,-123.2709
nmdc:bsm-11-66de0v28,46.1211,-123.2693
nmdc:bsm-11-f07yn383,46.1211,-123.2696
nmdc:bsm-11-xe059189,46.1216,-123.2701
nmdc:bsm-11-fr4c9n11,46.1212,-123.2698
nmdc:bsm-11-hx8qxc63,44.5882,-123.194
nmdc:bsm-11-nk3r8t63,46.1214,-123.2696
nmdc:bsm-11-sdjyhj66,44.588014,-123.194065
nmdc:bsm-11-xy5ern23,46.121225,-123.270853
nmdc:bsm-11-7pyrek52,46.121307,-123.269236
nmdc:bsm-11-nvgcpg87,46.1211,-123.2704
nmdc:bsm-11-k9192006,46.120814,-123.269165
nmdc:bsm-11-acehgb61,44.587743,-123.193438
nmdc:bsm-11-rzz0z710,46.121171,-123.269419
nmdc:bsm-11-epzqzg45,44.587973,-123.19406
nmdc:bsm-11-tnbabs47,44.587442,-123.193709
nmdc:bsm-11-q3qsx507,44.587688,-123.193613
nmdc:bsm-11-2mb94m91,44.5877,-123.1938
nmdc:bsm-11-ht2v0s47,46.121423,-123.271523
nmdc:bsm-11-krcjqt76,46.121006,-123.270477
nmdc:bsm-11-r4kwpw90,44.5878,-123.1934
nmdc:bsm-11-p9j7rw40,46.1208,-123.2695
nmdc:bsm-11-73zqmh40,46.1209,-123.2715
nmdc:bsm-11-9k1chb38,46.1216,-123.2695
nmdc:bsm-11-e9z5qp65,44.5876,-123.1936
nmdc:bsm-11-nwh9ez71,46.1209,-123.2697
nmdc:bsm-11-qqc8e352,44.5879,-123.194
nmdc:bsm-11-g4my3419,44.588,-123.194
nmdc:bsm-11-n8t7zs15,46.1215,-123.2705
nmdc:bsm-11-ewmanm69,44.5875,-123.1933
nmdc:bsm-11-r3tm7493,44.5876,-123.1933
nmdc:bsm-11-c12hyq86,46.1208,-123.2713
nmdc:bsm-11-6xa4vj59,46.1214,-123.2718
nmdc:bsm-11-nr7vje40,46.1209,-123.2691
nmdc:bsm-11-j6j1p639,44.5881,-123.1927
nmdc:bsm-11-vme3w877,44.588,-123.1924
nmdc:bsm-11-qy2fef59,46.1216,-123.2694
nmdc:bsm-11-c756vg97,46.121,-123.2704
nmdc:bsm-11-s70cv630,44.588,-123.194
nmdc:bsm-11-zf5qxz83,46.1214,-123.2694
nmdc:bsm-11-fyey4107,44.5876,-123.1933
nmdc:bsm-11-th3sr643,46.1215,-123.2703
nmdc:bsm-11-djqze645,44.588,-123.1922
nmdc:bsm-11-wnrp0p76,46.121,-123.2707
nmdc:bsm-11-z75j2v52,46.1208,-123.2692
nmdc:bsm-11-6z11g163,44.5879,-123.1939
nmdc:bsm-11-5rgay328,46.121406,-123.270107
nmdc:bsm-11-pgxc4f08,44.588,-123.1929
nmdc:bsm-11-j1hqcz15,44.5875,-123.1936
nmdc:bsm-11-trpbtt49,46.1212,-123.2703
nmdc:bsm-11-yd4dqe75,44.5881,-123.1929
nmdc:bsm-11-jjchgw36,44.5882,-123.1939
nmdc:bsm-11-bm9haf23,44.5877,-123.1936
nmdc:bsm-11-shjn2p67,46.1214,-123.2691
nmdc:bsm-11-678ndj04,46.1209,-123.2714
nmdc:bsm-11-zsdrmw76,44.5882,-123.1927
nmdc:bsm-11-94c2xj88,46.1209,-123.2703
nmdc:bsm-11-cvqsze66,44.5882,-123.194
nmdc:bsm-11-trbf6m66,44.5878,-123.1936
nmdc:bsm-11-ygtdv867,46.1211,-123.2694
nmdc:bsm-11-pygdem51,46.1213,-123.2709
nmdc:bsm-11-mbcv4b48,44.588,-123.1939
nmdc:bsm-11-ppp4fk41,46.1213,-123.2698
nmdc:bsm-11-91bdea61,44.5882,-123.1931
nmdc:bsm-11-hv1hv533,44.5875,-123.1933
nmdc:bsm-11-6ya0cs71,46.1216,-123.2701
nmdc:bsm-11-dva76848,46.1208,-123.2691
nmdc:bsm-11-z4hspp43,46.1214,-123.2715
nmdc:bsm-11-3tr7f795,44.5876,-123.1939
nmdc:bsm-11-n9sx1a80,44.5879,-123.1939
nmdc:bsm-11-xy8t6808,46.1216,-123.2695
nmdc:bsm-11-wr7h1t97,44.588,-123.194
nmdc:bsm-11-pebqj065,46.1211,-123.2696
nmdc:bsm-11-6y26bz06,46.1207,-123.2716
nmdc:bsm-11-ht2c1k71,44.5882,-123.1924
nmdc:bsm-11-feynq214,44.5876,-123.1936
nmdc:bsm-11-e747ch69,44.5883,-123.194
nmdc:bsm-11-evfbfp31,44.5882,-123.1925
nmdc:bsm-11-syb42s66,46.1212,-123.2698
nmdc:bsm-11-te5fxe60,44.5877,-123.1934
nmdc:bsm-11-82qw5v38,46.1212,-123.2713
nmdc:bsm-11-g35dnf26,44.5879,-123.193
nmdc:bsm-11-b9cjnj29,46.1211,-123.2693
nmdc:bsm-11-7yg2ne22,44.5875,-123.1932
nmdc:bsm-11-kesw6757,46.1215,-123.2692
nmdc:bsm-11-yfc2at70,44.588,-123.194
nmdc:bsm-11-cjp6kd42,44.5879,-123.1928
nmdc:bsm-11-61xfks69,46.1214,-123.2696
nmdc:bsm-11-wqy7mc31,44.5882,-123.1938
nmdc:bsm-11-v9k6q078,46.121,-123.2714
nmdc:bsm-11-fm4p4558,44.5882,-123.1931
nmdc:bsm-11-j5y27f16,44.5875,-123.1935
nmdc:bsm-11-dppkv536,46.1216,-123.2716
nmdc:bsm-11-19v98823,44.5883,-123.1939
nmdc:bsm-11-jp678560,44.588,-123.1926
nmdc:bsm-11-qe13q836,44.5876,-123.1936
nmdc:bsm-11-28kgw077,46.1211,-123.2694
nmdc:bsm-11-j6h8pw46,44.5877,-123.1938
nmdc:bsm-11-qms4zn61,44.5881,-123.1926
nmdc:bsm-11-8cgpqn03,46.1209,-123.2697
nmdc:bsm-11-7cfwd964,46.1213,-123.2709
nmdc:bsm-11-can3rz84,44.5881,-123.194
nmdc:bsm-11-8e43d898,46.1212,-123.2708
nmdc:bsm-11-qg6kxr61,46.1216,-123.269
nmdc:bsm-11-674m9194,44.5881,-123.1926
nmdc:bsm-11-ma7ry826,44.5882,-123.194
nmdc:bsm-11-34przm31,44.5874,-123.1937
nmdc:bsm-11-cxprmv88,44.5879,-123.1929
nmdc:bsm-11-6m5dma62,46.1215,-123.271
nmdc:bsm-11-s6r1q327,44.5875,-123.1933
nmdc:bsm-11-gd31q856,44.5878,-123.1939
nmdc:bsm-11-vpe6j733,44.5874,-123.1932
nmdc:bsm-11-5j742c82,46.121,-123.2704
nmdc:bsm-11-q94v7385,44.5881,-123.1939
nmdc:bsm-11-9c0hk014,46.1215,-123.2719
nmdc:bsm-11-tpatza67,44.5878,-123.1926
nmdc:bsm-11-7z1qvf63,44.588,-123.193
nmdc:bsm-11-sv771k17,46.1209,-123.2709
nmdc:bsm-11-f8tzvk82,44.5883,-123.194
nmdc:bsm-11-fzvzb345,44.5878,-123.1938
nmdc:bsm-11-8bewbp90,44.5882,-123.194
nmdc:bsm-11-m4e83773,44.5876,-123.1934
nmdc:bsm-11-sdjt4464,44.588,-123.1931
nmdc:bsm-11-ag9hbz42,31.6679,-81.8403
nmdc:bsm-11-7pnxca42,40.7846,-111.7954
nmdc:bsm-11-tkxpgx74,39.1041,-96.6027
nmdc:bsm-11-0bvp3w41,37.2101,-80.4451
nmdc:bsm-11-q5kbyt21,45.7922,-121.9299
nmdc:bsm-11-r3tk3z73,44.2605,-122.1642
nmdc:bsm-11-mcmdn258,39.3623,-123.7348
nmdc:bsm-11-dkg9zc11,42.5233,-71.1854
nmdc:bsm-11-pzg23r46,39.2386,-84.7123
nmdc:bsm-11-0xkg1h94,32.8993,35.6136
nmdc:bsm-11-8s7cw583,37.0522,-119.1953
